100	9.47881e-05
200	9.41708e-05
300	5.35883e-05
400	4.08355e-05
500	3.89228e-05
600	3.63388e-05
700	3.7143e-05
800	4.48554e-05
900	4.55348e-05
1000	4.78223e-05
1100	5.13036e-05
1200	5.54057e-05
1300	6.14812e-05
1400	5.89578e-05
1500	6.0326e-05
1600	7.19958e-05
1700	6.72005e-05
1800	6.95738e-05
1900	8.01319e-05
2000	7.67679e-05
2100	7.99176e-05
2200	8.94077e-05
2300	8.61372e-05
2400	9.92681e-05
2500	9.24322e-05
2600	0.000106885
2700	0.00010102
2800	0.000114864
2900	0.000107382
3000	0.000117174
3100	0.000112159
3200	0.000122632
3300	0.000118982
3400	0.000131358
3500	0.000131188
3600	0.000131686
3700	0.000140547
3800	0.000143433
3900	0.000142191
4000	0.000148729
4100	0.000150969
4200	0.000149018
4300	0.000157301
4400	0.000162171
4500	0.000164323
4600	0.000162419
4700	0.000195612
4800	0.000179504
4900	0.000177851
5000	0.000180356
5100	0.000205338
5200	0.00019264
5300	0.000191841
5400	0.000211946
5500	0.000209248
5600	0.000206959
5700	0.000221005
5800	0.000231775
5900	0.000216843
6000	0.000224807
6100	0.000239154
6200	0.00022285
6300	0.000231606
6400	0.000248406
6500	0.000232244
6600	0.000235484
6700	0.000238481
6800	0.00024533
6900	0.000247419
7000	0.000248756
7100	0.00025177
7200	0.000267029
7300	0.000261433
7400	0.000263891
7500	0.0003181
7600	0.000264844
7700	0.000271785
7800	0.000275799
7900	0.000278796
8000	0.000285472
8100	0.000285858
8200	0.000288388
8300	0.000294928
8400	0.00029774
8500	0.000296438
8600	0.000297523
8700	0.000303027
8800	0.000308482
8900	0.000343772
9000	0.000310476
9100	0.00031718
9200	0.000320338
9300	0.000322004
9400	0.000325622
9500	0.000331127
9600	0.000335413
9700	0.000335292
9800	0.000337658
9900	0.000346216
10000	0.000345811
10100	0.000351319
10200	0.000358953
10300	0.00035274
10400	0.000361975
10500	0.000372568
10600	0.000368052
10700	0.000373027
10800	0.000371375
10900	0.000398846
11000	0.000379945
11100	0.000382928
11200	0.000383692
11300	0.000392103
11400	0.000393529
11500	0.000394592
11600	0.000399155
11700	0.00040053
11800	0.000405591
11900	0.000408286
12000	0.000416753
12100	0.000415691
12200	0.000422243
12300	0.000423334
12400	0.000426265
12500	0.000429861
12600	0.000454429
12700	0.000464414
12800	0.000441179
12900	0.000462979
13000	0.000468131
13100	0.000448331
13200	0.000472473
13300	0.000483587
13400	0.000458057
13500	0.00047055
13600	0.000465453
13700	0.00047128
13800	0.000475183
13900	0.000475482
14000	0.000478627
14100	0.000483095
14200	0.000487694
14300	0.000487636
14400	0.00049233
14500	0.000499722
14600	0.000499376
14700	0.000520296
14800	0.00050382
14900	0.000514788
15000	0.000512498
15100	0.000516635
15200	0.000521057
15300	0.00052441
15400	0.000523481
15500	0.000532503
15600	0.000535983
15700	0.000535386
15800	0.000542759
15900	0.000539676
16000	0.000574748
16100	0.00056983
16200	0.000558852
16300	0.000582055
16400	0.000602987
16500	0.000583402
16600	0.000587132
16700	0.000575474
16800	0.000572587
16900	0.000574224
17000	0.000580547
17100	0.000583249
17200	0.000584849
17300	0.000592858
17400	0.000600636
17500	0.000599701
17600	0.000609692
17700	0.0006051
17800	0.000635613
17900	0.000646748
18000	0.00064357
18100	0.000642555
18200	0.00064446
18300	0.00064612
18400	0.000622565
18500	0.000631887
18600	0.000632684
18700	0.000644772
18800	0.000638951
18900	0.000636673
19000	0.00064113
19100	0.00064266
19200	0.00065498
19300	0.00065288
19400	0.000689968
19500	0.000667234
19600	0.000659767
19700	0.000680496
19800	0.000668078
19900	0.000682952
20000	0.000680789
20100	0.000674913
20200	0.000691572
20300	0.000691603
20400	0.000729141
20500	0.000808414
20600	0.000744579
20700	0.000766771
20800	0.000748035
20900	0.000719609
21000	0.000733036
21100	0.000761569
21200	0.0007867
21300	0.0007407
21400	0.000728617
21500	0.000725022
21600	0.000739683
21700	0.000730886
21800	0.000802629
21900	0.000774373
22000	0.000742741
22100	0.000746726
22200	0.000752451
22300	0.000754257
22400	0.000752867
22500	0.000763628
22600	0.000761332
22700	0.000805551
22800	0.000768588
22900	0.000774834
23000	0.000772599
23100	0.000775827
23200	0.000794484
23300	0.000783412
23400	0.000787952
23500	0.000821544
23600	0.000820438
23700	0.000830342
23800	0.000844674
23900	0.000852225
24000	0.000818198
24100	0.00081975
24200	0.000868042
24300	0.000818643
24400	0.000817495
24500	0.000823238
24600	0.000829192
24700	0.000832705
24800	0.000870319
24900	0.000843241
25000	0.00088491
25100	0.000886732
25200	0.000850604
25300	0.000846692
25400	0.000863428
25500	0.000853507
25600	0.000927738
25700	0.000913719
25800	0.000904181
25900	0.000938183
26000	0.00087214
26100	0.000877387
26200	0.000881925
26300	0.000881046
26400	0.000893741
26500	0.000893257
26600	0.00090142
26700	0.000924866
26800	0.000895952
26900	0.000899707
27000	0.000913571
27100	0.000914337
27200	0.00091717
27300	0.00092345
27400	0.000926259
27500	0.000980141
27600	0.000961907
27700	0.00101171
27800	0.000981331
27900	0.000948348
28000	0.000944172
28100	0.000944912
28200	0.000945921
28300	0.00094403
28400	0.00095529
28500	0.000994288
28600	0.000959924
28700	0.000961649
28800	0.000978584
28900	0.000967255
29000	0.000973751
29100	0.00098313
29200	0.00101381
29300	0.00102183
29400	0.00105982
29500	0.00102599
29600	0.00102558
29700	0.000991452
29800	0.00100328
29900	0.00100109
30000	0.00101646
30100	0.00101552
30200	0.00104827
30300	0.00101697
30400	0.00102899
30500	0.00103521
30600	0.0010407
30700	0.00105968
30800	0.00105402
30900	0.00109307
31000	0.00111714
31100	0.0011134
31200	0.00110793
31300	0.00106724
31400	0.00107472
31500	0.00105165
31600	0.00106412
31700	0.00106068
31800	0.00109196
31900	0.00108244
32000	0.00108339
32100	0.00108256
32200	0.00107965
32300	0.00108382
32400	0.00108715
32500	0.00117199
32600	0.00116538
32700	0.00114611
32800	0.00111298
32900	0.00109783
33000	0.00110603
33100	0.00110496
33200	0.00111821
33300	0.00112127
33400	0.0011967
33500	0.0011485
33600	0.00120316
33700	0.00115332
33800	0.00114905
33900	0.00114164
34000	0.00113816
34100	0.001146
34200	0.00115571
34300	0.00117896
34400	0.00115738
34500	0.00117481
34600	0.00115907
34700	0.00115706
34800	0.00117131
34900	0.00123073
35000	0.00124423
35100	0.00124431
35200	0.00118617
35300	0.0011855
35400	0.00118494
35500	0.00121064
35600	0.00119989
35700	0.00122354
35800	0.00119554
35900	0.00120735
36000	0.00120291
36100	0.00121965
36200	0.00122022
36300	0.00121271
36400	0.00123146
36500	0.00123215
36600	0.00123586
36700	0.00125962
36800	0.00123159
36900	0.00124056
37000	0.00124207
37100	0.00124322
37200	0.00126446
37300	0.00125533
37400	0.00124984
37500	0.00125779
37600	0.00126748
37700	0.00126585
37800	0.00126844
37900	0.00126904
38000	0.00126473
38100	0.00128513
38200	0.00128155
38300	0.00129274
38400	0.00132947
38500	0.00128824
38600	0.00128797
38700	0.00128714
38800	0.00130627
38900	0.00129992
39000	0.00130211
39100	0.00130364
39200	0.0013081
39300	0.00131643
39400	0.0013499
39500	0.00136172
39600	0.00131824
39700	0.00132833
39800	0.00133601
39900	0.00133997
40000	0.00138791
40100	0.00141461
40200	0.00142242
40300	0.00138397
40400	0.00135422
40500	0.00134897
40600	0.00135464
40700	0.00139677
40800	0.00144467
40900	0.00146843
41000	0.00139628
41100	0.00136536
41200	0.00138762
41300	0.0013839
41400	0.00138933
41500	0.0014635
41600	0.00146299
41700	0.00146456
41800	0.00141773
41900	0.00141255
42000	0.00140298
42100	0.00141466
42200	0.00148861
42300	0.00148077
42400	0.00149292
42500	0.00141746
42600	0.0014245
42700	0.00142992
42800	0.00146439
42900	0.00155551
43000	0.00151514
43100	0.0015339
43200	0.00146676
43300	0.00145238
43400	0.00144227
43500	0.00146235
43600	0.00153107
43700	0.00152888
43800	0.00152517
43900	0.00147881
44000	0.00147822
44100	0.00148009
44200	0.00148488
44300	0.00162175
44400	0.00162417
44500	0.00151946
44600	0.00151341
44700	0.00150068
44800	0.00150742
44900	0.00156993
45000	0.00150454
45100	0.00151877
45200	0.00149953
45300	0.00150886
45400	0.00158769
45500	0.00164246
45600	0.00163538
45700	0.00151716
45800	0.001536
45900	0.0015438
46000	0.00157704
46100	0.00160776
46200	0.00162733
46300	0.00155867
46400	0.00157
46500	0.00154602
46600	0.00156353
46700	0.00161969
46800	0.00156332
46900	0.00156777
47000	0.00156457
47100	0.00160907
47200	0.00157691
47300	0.00157752
47400	0.00157034
47500	0.00159921
47600	0.00182279
47700	0.0018234
47800	0.00172936
47900	0.00172869
48000	0.00173553
48100	0.00179162
48200	0.00186417
48300	0.00196387
48400	0.00177311
48500	0.00177083
48600	0.00176878
48700	0.00179437
48800	0.00176283
48900	0.00177057
49000	0.00176725
49100	0.00181437
49200	0.00178304
49300	0.00177434
49400	0.00177344
49500	0.00186219
49600	0.00187087
49700	0.00185265
49800	0.00179225
49900	0.00180003
50000	0.00180499
50100	0.00187623
50200	0.00192102
50300	0.00185679
50400	0.00185695
50500	0.00182851
50600	0.0018754
50700	0.00185694
50800	0.00184681
50900	0.0018341
51000	0.00187872
51100	0.00184453
51200	0.00185757
51300	0.00184091
51400	0.00195026
51500	0.00196093
51600	0.00192108
51700	0.00186328
51800	0.0018931
51900	0.00190054
52000	0.00206187
52100	0.00205713
52200	0.00197543
52300	0.00189783
52400	0.00188927
52500	0.00193705
52600	0.00195039
52700	0.00191485
52800	0.00193025
52900	0.00196741
53000	0.00191548
53100	0.00191209
53200	0.00199315
53300	0.0020467
53400	0.00198239
53500	0.00193439
53600	0.00193636
53700	0.00199614
53800	0.00194143
53900	0.00194401
54000	0.00196232
54100	0.00204188
54200	0.00207071
54300	0.00200842
54400	0.00198128
54500	0.00196695
54600	0.00201721
54700	0.00210198
54800	0.00207904
54900	0.00197531
55000	0.00198072
55100	0.00203283
55200	0.00201595
55300	0.00199575
55400	0.00200965
55500	0.00209499
55600	0.00212234
55700	0.00209616
55800	0.00201657
55900	0.00202148
56000	0.00206037
56100	0.00206408
56200	0.00203412
56300	0.00210907
56400	0.00205167
56500	0.00204631
56600	0.00203549
56700	0.00216168
56800	0.00216492
56900	0.00204859
57000	0.00205835
57100	0.00207449
57200	0.00236001
57300	0.00211156
57400	0.00208127
57500	0.00217796
57600	0.00219365
57700	0.00212128
57800	0.00210412
57900	0.00209911
58000	0.00217521
58100	0.00228055
58200	0.00210976
58300	0.00210992
58400	0.00212064
58500	0.00215972
58600	0.0021141
58700	0.00213589
58800	0.00219712
58900	0.00221142
59000	0.00217733
59100	0.00215139
59200	0.00213463
59300	0.0021848
59400	0.00216561
59500	0.00213891
59600	0.00219946
59700	0.00216245
59800	0.00228188
59900	0.00219993
60000	0.00229097
60100	0.00225188
60200	0.0021838
60300	0.00217452
60400	0.00237307
60500	0.00221701
60600	0.0021985
60700	0.00230254
60800	0.00234023
60900	0.00223982
61000	0.00222942
61100	0.002216
61200	0.00225802
61300	0.00225794
61400	0.0022304
61500	0.00232895
61600	0.00234911
61700	0.00226156
61800	0.00222433
61900	0.00226146
62000	0.00224152
62100	0.00224012
62200	0.0022591
62300	0.00244608
62400	0.0023375
62500	0.0022606
62600	0.00225647
62700	0.00231075
62800	0.00227137
62900	0.00226434
63000	0.00231099
63100	0.0024504
63200	0.00231155
63300	0.00228045
63400	0.00231342
63500	0.00231547
63600	0.00229469
63700	0.00230107
63800	0.00240269
63900	0.0024097
64000	0.00234171
64100	0.00231717
64200	0.00237792
64300	0.00247303
64400	0.00238246
64500	0.00232674
64600	0.00233679
64700	0.00234474
64800	0.00233747
64900	0.00234847
65000	0.00247699
65100	0.00242989
65200	0.00237032
65300	0.00236652
65400	0.00240762
65500	0.00238206
65600	0.00235989
65700	0.00236808
65800	0.0024404
65900	0.00236781
66000	0.00240462
66100	0.00240988
66200	0.00238785
66300	0.00239529
66400	0.00242112
66500	0.00240096
66600	0.00241345
66700	0.00242531
66800	0.0023935
66900	0.00250632
67000	0.00242467
67100	0.00241786
67200	0.00244379
67300	0.00243282
67400	0.00246808
67500	0.00244383
67600	0.00244825
67700	0.00253946
67800	0.00259895
67900	0.00247239
68000	0.00245525
68100	0.00253785
68200	0.00262823
68300	0.00250271
68400	0.00248226
68500	0.00249622
68600	0.00260596
68700	0.00255509
68800	0.00248296
68900	0.00253173
69000	0.00263102
69100	0.00256942
69200	0.00252967
69300	0.00250122
69400	0.00266972
69500	0.00263821
69600	0.00250297
69700	0.00254437
69800	0.0026786
69900	0.00265905
70000	0.00254848
70100	0.00252226
70200	0.00265821
70300	0.00267622
70400	0.00256098
70500	0.00256128
70600	0.0025825
70700	0.00255334
70800	0.00255436
70900	0.00269654
71000	0.00262467
71100	0.00257279
71200	0.00256995
71300	0.00271708
71400	0.00266598
71500	0.0025887
71600	0.00258486
71700	0.00263499
71800	0.00260551
71900	0.0026637
72000	0.00260061
72100	0.00261701
72200	0.00272097
72300	0.00275431
72400	0.00262284
72500	0.00261902
72600	0.00274495
72700	0.00274351
72800	0.00262096
72900	0.00264356
73000	0.00265394
73100	0.00263558
73200	0.00265979
73300	0.00264453
73400	0.00264349
73500	0.00271384
73600	0.00277977
73700	0.00265366
73800	0.00265478
73900	0.00277389
74000	0.00281636
74100	0.00265546
74200	0.00269339
74300	0.00271679
74400	0.00267215
74500	0.00275722
74600	0.00268436
74700	0.00273258
74800	0.0027794
74900	0.00282806
75000	0.00270859
75100	0.00271435
75200	0.00285178
75300	0.00284368
75400	0.00271622
75500	0.00272836
75600	0.00275259
75700	0.00272572
75800	0.00278377
75900	0.00273187
76000	0.0027573
76100	0.00291378
76200	0.00282929
76300	0.0027784
76400	0.00278388
76500	0.00277293
76600	0.0027646
76700	0.00287012
76800	0.00289811
76900	0.00276384
77000	0.00277921
77100	0.00294723
77200	0.0028604
77300	0.00280265
77400	0.00282103
77500	0.00281146
77600	0.00278771
77700	0.00290784
77800	0.0029585
77900	0.00281833
78000	0.0028512
78100	0.00281673
78200	0.00282333
78300	0.00286361
78400	0.00282527
78500	0.00287382
78600	0.00297885
78700	0.00289128
78800	0.00285661
78900	0.00288974
79000	0.00286569
79100	0.0028821
79200	0.0030484
79300	0.00289845
79400	0.00286711
79500	0.00295543
79600	0.00302842
79700	0.00289492
79800	0.00287401
79900	0.00292167
80000	0.00289214
80100	0.00297724
80200	0.0030666
80300	0.00289251
80400	0.00291779
80500	0.0029223
80600	0.00291326
80700	0.00295314
80800	0.0029067
80900	0.00295133
81000	0.00306624
81100	0.00296948
81200	0.00296043
81300	0.00297748
81400	0.00294996
81500	0.00296482
81600	0.00314615
81700	0.00295564
81800	0.00295636
81900	0.00301164
82000	0.00296054
82100	0.00304374
82200	0.00309235
82300	0.00297388
82400	0.00297231
82500	0.00301852
82600	0.0029898
82700	0.00309989
82800	0.00311375
82900	0.00298763
83000	0.00304506
83100	0.00300029
83200	0.00300687
83300	0.00315092
83400	0.00308702
83500	0.00302449
83600	0.00305487
83700	0.00301586
83800	0.00307426
83900	0.00322114
84000	0.00304544
84100	0.00304155
84200	0.00319262
84300	0.00313476
84400	0.0030546
84500	0.00309769
84600	0.00312436
84700	0.00311841
84800	0.00325927
84900	0.00307524
85000	0.00307093
85100	0.0031084
85200	0.00306605
85300	0.00308278
85400	0.00307836
85500	0.0030914
85600	0.0030842
85700	0.00310778
85800	0.00308976
85900	0.00312147
86000	0.0031164
86100	0.00311066
86200	0.00316343
86300	0.00309599
86400	0.0031481
86500	0.00313042
86600	0.00316609
86700	0.00316776
86800	0.00314471
86900	0.00337221
87000	0.00324291
87100	0.00315131
87200	0.00325842
87300	0.00333636
87400	0.00314132
87500	0.00323054
87600	0.00331133
87700	0.00316584
87800	0.00319724
87900	0.00337645
88000	0.00321028
88100	0.00317992
88200	0.00340996
88300	0.00328938
88400	0.00348281
88500	0.00334247
88600	0.00326478
88700	0.00319639
88800	0.00331334
88900	0.00330992
89000	0.0032041
89100	0.00325982
89200	0.00322917
89300	0.00325171
89400	0.00340122
89500	0.00322087
89600	0.0032434
89700	0.00348373
89800	0.00330629
89900	0.0032488
90000	0.00330179
90100	0.00328799
90200	0.00332547
90300	0.00326902
90400	0.00338436
90500	0.00340312
90600	0.00325519
90700	0.00335838
90800	0.00342135
90900	0.00332222
91000	0.00335881
91100	0.00329871
91200	0.00332875
91300	0.00330208
91400	0.00329238
91500	0.00354148
91600	0.00333794
91700	0.00332865
91800	0.00355167
91900	0.00338867
92000	0.0033332
92100	0.00336545
92200	0.00334719
92300	0.00338462
92400	0.00336109
92500	0.0035194
92600	0.00342361
92700	0.00334297
92800	0.00347797
92900	0.00353601
93000	0.00338377
93100	0.00341308
93200	0.00338176
93300	0.0033908
93400	0.00340551
93500	0.0034687
93600	0.00356866
93700	0.0033793
93800	0.00346375
93900	0.00338932
94000	0.00354893
94100	0.00354142
94200	0.00343667
94300	0.00351638
94400	0.00359961
94500	0.00339737
94600	0.0034679
94700	0.00340571
94800	0.00350575
94900	0.00358205
95000	0.00344278
95100	0.00346482
95200	0.003443
95300	0.00347316
95400	0.00344807
95500	0.00351264
95600	0.0036242
95700	0.00344209
95800	0.0034868
95900	0.00346235
96000	0.00353907
96100	0.00361081
96200	0.00348049
96300	0.0035261
96400	0.00364073
96500	0.00348149
96600	0.0035353
96700	0.00347623
96800	0.0035661
96900	0.00363913
97000	0.00358146
97100	0.00360687
97200	0.0035253
97300	0.00354091
97400	0.00354321
97500	0.00366002
97600	0.00386746
97700	0.0035293
97800	0.00362604
97900	0.00353595
98000	0.00369377
98100	0.00363251
98200	0.00356555
98300	0.00360952
98400	0.00355591
98500	0.00376701
98600	0.00360476
98700	0.00359823
98800	0.00359729
98900	0.00357692
99000	0.00381948
99100	0.00364252
99200	0.00360938
99300	0.00358898
99400	0.0036388
99500	0.00378658
99600	0.00359894
99700	0.00366994
99800	0.00359591
99900	0.0037371
